Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood_cluster,mood
44975,6EvDZVXWWz7qWEF5ZzxRuZ,Alter Bridge,The Last Hero,My Champion,41,280746,False,0.505,0.947,6,-5.533,1,0.0546,1.06e-05,3.27e-06,0.374,0.551,115.993,4,grunge,4,Calm & Instrumental
8747,5gI0EopYYNOgMRUb8KmkOs,Allen Toussaint,New Orleans Voodoo Soul,Everything I Do Gonh Be Funky - Live,0,84760,False,0.589,0.38,0,-16.975,1,0.0528,0.94,0.698,0.371,0.907,138.573,4,blues,2,Happy & Danceable
80614,2oNRoniEFnPdaCfkOQ9m0C,Santhosh Narayanan;Dhanush;Dhee,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Rakita Rakita Rakita (From ""Jagame Thandhiram"")",58,247455,False,0.79,0.74,10,-7.505,0,0.168,0.581,0.000165,0.523,0.948,133.526,4,pop-film,3,Dark & Intense
26233,6LAaTqzMhReVbqpvNJrQhc,Diamond Yukai,Toy Story (Original Motion Picture Soundtrack/Japan Release Version),I Will Go Sailing No More - Japanese Version,27,175706,False,0.124,0.0988,0,-15.445,1,0.0403,0.927,3.93e-05,0.103,0.0828,69.962,5,disney,2,Happy & Danceable
106282,1VxrYvOkWTCRs7Ikx2IsCN,Melissa Horn,Långa Nätter,Hanna,42,185760,False,0.464,0.185,2,-13.743,1,0.04,0.946,0.000204,0.123,0.252,111.215,4,swedish,1,High Energy
6997,6xVbrVyIuGVgybBHrhN12E,Satyricon,Live at the Opera,Nocturnal Flare,15,433946,False,0.379,0.801,7,-10.539,0,0.0621,0.0335,0.0538,0.436,0.129,124.979,4,black-metal,4,Calm & Instrumental
26356,70brdedH3N5q4HnLmNZRWz,Jon Sarta,Moments,Moments,23,181751,False,0.682,0.0268,2,-26.66,1,0.0563,0.995,0.809,0.0983,0.362,112.081,4,disney,2,Happy & Danceable
6473,0x6QL1WPFiIBUFIRXkpNE7,Sólstafir,Köld,Köld,18,538973,False,0.109,0.406,0,-8.37,0,0.0384,0.000547,0.233,0.0892,0.0769,158.128,3,black-metal,4,Calm & Instrumental
112464,6TaQbV1VqH1QUsgq6apGB3,Gülşen,Erkeksen,Gözü Karalım,41,325666,False,0.489,0.57,10,-9.705,0,0.0806,0.336,0.0,0.0589,0.573,141.894,4,turkish,1,High Energy
17311,0k5s5ytFmdF9eZvt4bEcVw,LICK,REFLECTIONS,BACK TO YOU,29,236860,False,0.533,0.84,4,-3.959,0,0.0323,0.0218,0.398,0.131,0.13,171.999,4,club,4,Calm & Instrumental
12435,3QlusKT6cJtiVNQakKTYAw,Priscilla Chan,歸來吧,飄雪,49,236960,False,0.609,0.351,0,-8.49,1,0.0247,0.77,0.0,0.151,0.376,72.019,4,cantopop,1,High Energy
34475,3VS9W9i3GjcIUJf6Zen7yv,Kailash Kher;Divya Kumar,Bharat Ane Nenu,Vachaadayyo Saami,38,325217,False,0.747,0.906,10,-4.6,0,0.264,0.66,0.0019,0.157,0.799,142.941,4,folk,3,Dark & Intense
55570,7gFu2zjthH2zPbyl4uHLpr,Pritam;Arijit Singh;Amit Mishra,Jagga Jasoos,Galti Se Mistake,47,203076,False,0.438,0.797,11,-4.395,0,0.227,0.0173,0.0,0.164,0.71,195.237,3,indian,4,Calm & Instrumental
79769,2MGl6n14QcvZoAsJR4oIyo,Kenzie Smith Piano,"Anime Music Collection Piano Solo, Vol. 5","I Will (From ""Ao Haru Ride"")",42,139760,False,0.452,0.172,4,-17.752,0,0.0889,0.982,0.907,0.0953,0.302,141.795,4,piano,2,Happy & Danceable
35541,5Yaq6jd93y4nosSfhhS35Q,Zezo,"Seresta, Vol. 14 (Ao Vivo)",O Que Mata É a Solidão - Ao Vivo,41,215093,False,0.867,0.638,0,-3.542,1,0.0462,0.429,0.0,0.0528,0.817,105.005,4,forro,3,Dark & Intense
105455,1zgFWd7USHOKNc30YtfsCT,Justnormal;frumhere,"Heartsick, extras.",tempura,30,153141,False,0.738,0.451,6,-9.109,1,0.0772,0.519,0.845,0.121,0.345,87.997,4,study,1,High Energy
104493,3xXNwLiyP186Uq9JsGQPkJ,La Quinta Estacion,Directo Desde Madrid,Me Muero (Versión Acústica) [Directo Madrid] - En Vivo,29,206653,False,0.581,0.712,5,-5.018,1,0.033,0.0263,0.0,0.967,0.281,85.048,4,spanish,4,Calm & Instrumental
83159,4Q8aDd3H6LF8t4eY7So9O8,Marshmello;Tyga;Chris Brown,Light It Up (with Tyga & Chris Brown),Light It Up (with Tyga & Chris Brown),59,137448,True,0.81,0.625,11,-3.593,0,0.071,0.0407,1.53e-06,0.118,0.598,100.019,4,progressive-house,3,Dark & Intense
31926,19TSNGmvdTtlxYn4YqYUMf,Alan Walker;David Whistle,Routine,Routine,57,166973,False,0.641,0.824,6,-3.706,0,0.0272,0.0624,0.0621,0.258,0.257,115.003,4,electro,4,Calm & Instrumental
14333,5k5dqiBQBM81lgveDpCRHU,The Kiboomers,Preschool Halloween Songs,Creepy Crawly Spider,37,120509,False,0.717,0.651,9,-10.413,1,0.185,0.733,6.57e-06,0.12,0.56,79.96,4,children,1,High Energy
39400,6iLzFJhs4ATwJn7P1utZIJ,Ramin Djawadi,Game of Thrones (Music from the HBO® Series - Season 6),Light of the Seven,61,589094,False,0.273,0.102,0,-16.843,0,0.0494,0.903,0.721,0.268,0.0583,120.378,4,german,2,Happy & Danceable
93794,48YZHLfSFnGPFmaGjJV05d,Oleg Pogudin,La serenata (Live),I’ te vurria vasa (Live),0,226240,False,0.247,0.553,4,-9.722,1,0.0484,0.818,0.000422,0.95,0.14,101.586,5,romance,1,High Energy
33668,3aWX8DMLmQCOGx6cHMPr6V,Lil Peep,Vertigo,drugz,62,139706,True,0.582,0.414,0,-11.211,1,0.041,0.0491,0.000843,0.393,0.0515,98.017,4,emo,1,High Energy
92850,5j8cflZIx0GwvlkzPImbtK,Elvis Presley,A Boy From Tupelo: The Complete 1953-1955 Recordings,"Baby, Let's Play House",51,139040,False,0.668,0.65,4,-9.373,1,0.042,0.733,0.0284,0.122,0.961,103.975,4,rockabilly,3,Dark & Intense
61135,3hgmb4VRqF9HSDonZz4tFp,Nogizaka46,ジコチューで行こう! (Special Edition),あんなに好きだったのに…,28,285826,False,0.511,0.91,2,-2.659,1,0.0836,0.0819,0.0,0.115,0.622,159.893,4,j-idol,4,Calm & Instrumental
78510,73s9nuAyvR8BFtmLe1EWb1,Pepe Palme;DJ Robin;Balineiro,Tomatensong 2.0,Tomatensong 2.0,28,187000,False,0.719,0.985,5,-3.139,0,0.159,0.0543,0.0,0.309,0.636,140.038,4,party,3,Dark & Intense
109748,5p6xL3c8dZF4uZiXrhSl99,FPI Project,FPI Project - The Best Of (Kings Of Italo Disco),Everybody (All Over The World) - Dance Version,28,313813,False,0.778,0.842,2,-8.897,1,0.0567,0.0345,0.176,0.0488,0.788,121.974,4,techno,3,Dark & Intense
101764,6m9JbPIC8saBo8pVm08x0j,Hector Warrens,Moments Of Stillness,Moments of Stillness,60,182765,False,0.292,0.0803,4,-25.197,1,0.0372,0.943,0.909,0.109,0.067,68.611,4,sleep,2,Happy & Danceable
72738,20dil44lFapp6oNBfCQlif,Fit For A King,Dark Skies,When Everything Means Nothing,57,231588,False,0.433,0.929,5,-4.33,0,0.0817,3.89e-05,0.00031,0.769,0.504,160.048,4,metalcore,4,Calm & Instrumental
75719,6TWWOnXj3Z0qrNM9xmPfjz,Ken Davis,Call of the Dolphin,Show Me the Way,21,263546,False,0.378,0.405,0,-10.693,1,0.0313,0.756,0.226,0.555,0.212,74.035,4,new-age,1,High Energy
54410,0l6iogQpbVXqjdK2KO84eX,Ben Lukas Boysen;Paul Emmerich,The Lazarus Project (Original Score),No Choice,12,167813,False,0.207,0.218,11,-17.548,0,0.0498,0.114,0.597,0.0706,0.0286,50.798,4,idm,2,Happy & Danceable
42038,2DeWPM0WcV9udu8kM2ClNL,Haggus,Straight from the Slaughterhaus,To What Fucking End?,23,111028,False,0.196,0.998,7,-3.326,0,0.129,3.17e-05,0.932,0.0507,0.0327,117.802,4,grindcore,4,Calm & Instrumental
1346,0MCmqLitiJMIh3qhp8xnmv,BaianaSystem;Thiago França,OXEAXEEXU,Reza Frevo,22,96524,False,0.454,0.98,2,-7.526,0,0.382,0.0972,0.979,0.115,0.348,161.12,4,afrobeat,4,Calm & Instrumental
75157,36kaDPdWiXQvxaBEfUCrEi,Yiruma,The Best - Reminiscent 10th Anniversary,Fairy Tale,49,162280,False,0.392,0.183,5,-16.805,1,0.0655,0.987,0.899,0.0688,0.16,63.424,4,new-age,2,Happy & Danceable
69348,2t15oG64hBmlx9Y87x2Jg0,Virgoun;Audy,Dua Warna Cinta,Selamat (Selamat Tinggal),42,313670,False,0.469,0.581,0,-8.502,1,0.0293,0.521,5.42e-06,0.118,0.375,80.023,4,malay,1,High Energy
42911,6CADlj5HsdrPnwR2oaFM1X,Unholy Grave,Angry Raw Grinder (Ltd Ed Vinyl LP),Confession,12,75026,False,0.304,0.959,3,-8.706,0,0.0829,0.232,0.974,0.826,0.0623,101.764,4,grindcore,4,Calm & Instrumental
2387,5gRjZANENPGzKGrOsBIVUa,Bush,Post-Millennial Noise,Headful of Ghosts,0,261293,False,0.432,0.706,5,-5.061,1,0.0426,0.00108,0.0,0.378,0.29,136.981,4,alt-rock,4,Calm & Instrumental
111228,1FAjZGlOvH4TgLT5EuDhyF,Emancipator,Baralku,Ghost Pong,47,291680,False,0.655,0.468,7,-7.712,1,0.0373,0.157,0.881,0.0955,0.406,89.999,4,trip-hop,4,Calm & Instrumental
47680,6pkRLVS9TJKKFzEyZI7QFv,Dead Fish,Ponto Cego,Sombras da Caverna,36,173720,False,0.419,0.947,5,-4.966,0,0.0531,5.42e-05,5.74e-06,0.185,0.454,133.005,4,hard-rock,4,Calm & Instrumental
21760,4qOfbZChxf8ZLEaAxeotFB,Maleek Berry,Last Daze Of Summer,Eko Miami,50,211764,False,0.706,0.659,0,-4.216,1,0.0381,0.0928,3.11e-06,0.122,0.567,102.122,4,dancehall,3,Dark & Intense
78682,2xwP8GKfFoNJXVnnnER2Tp,Peter Wackel,Ballermann Stars - Karneval Schlager Hits 2019 - Party Schlager Hits der Stars zum Fasching und Apres Ski,Schwarze Natascha - Party-Remix XXL,26,179826,False,0.756,0.965,9,-1.612,1,0.044,0.192,0.0,0.358,0.969,130.036,4,party,3,Dark & Intense
97714,5jVwhqE4U5yoR5QM9gj37J,Murilo Huff,Vai Aprender Amar,Vai Aprender Amar,46,152084,False,0.601,0.304,1,-6.819,1,0.0283,0.671,0.0,0.125,0.455,111.917,3,sertanejo,1,High Energy
45995,1bij1AVdF8WSokYyBCGVyg,Los Tecolines,Peerless 80 Aniversario - 24 Exitos Vol. 1,Si no eres tú,21,204173,False,0.648,0.366,0,-11.161,1,0.0316,0.87,7.56e-05,0.106,0.307,102.903,4,guitar,1,High Energy
18576,47GAtWXlzdiyrJ50YoC12N,Larry The Cable Guy,Remain Seated,Gamblers & Vegas,22,141697,False,0.573,0.761,9,-11.995,1,0.953,0.785,0.0,0.757,0.192,107.691,3,comedy,0,Chill & Acoustic
6025,2rRR9o5zjuSUwrspfyXKPr,I AM,Eternal Steel,Heaven on Earth,27,209346,False,0.185,0.937,5,-2.979,1,0.0799,8.28e-05,0.862,0.125,0.0599,80.13,4,black-metal,4,Calm & Instrumental
18306,48xSxuH3aSd86rJpotla07,Michael Loftus,You've Changed,Firetrucks,23,256333,True,0.637,0.512,4,-16.028,1,0.954,0.786,0.0,0.776,0.537,79.775,4,comedy,0,Chill & Acoustic
1921,3EMMlbloeH6RJ6NZSLl0cK,Grupo Fantasma,Sonidos Gold,El Sabio Soy Yo,16,235760,False,0.675,0.731,2,-6.186,0,0.0368,0.247,6.17e-06,0.571,0.897,95.1,4,afrobeat,3,Dark & Intense
4001,2UKvxuMTM7JwprZrnpxgY1,Cigarettes After Sex,Cry,Kiss It Off Me,63,269933,True,0.521,0.298,4,-12.474,1,0.026,0.754,0.46,0.11,0.232,80.388,4,ambient,2,Happy & Danceable
41957,5TlEoFo6nl9FYd1nUVRaD6,Allyawan,Dümma mig,Samma som mig,22,211600,False,0.642,0.783,1,-5.375,0,0.162,0.0263,0.0,0.0535,0.785,89.344,4,goth,3,Dark & Intense
113327,41q8IpBfJMjKZr3XCFTkdP,Hillsong Worship,For All You've Done (Live),With All I Am,47,443400,False,0.417,0.395,2,-9.227,1,0.029,0.78,0.0179,0.252,0.0811,137.78,4,world-music,1,High Energy
42304,0yyDKgH3Kj9CIMMATTo34N,Fluoride,Disentanglement,Still Time,14,63769,False,0.22,0.985,8,-3.96,1,0.109,1.39e-06,0.822,0.353,0.0374,96.081,1,grindcore,4,Calm & Instrumental
93663,7Dhqib7LpGjM2ZHZESq8Yl,Соня Тимофеева,Старинный романс,"О, позабудь былые увлеченья",0,194220,False,0.435,0.0332,5,-16.704,0,0.0394,0.963,0.0,0.103,0.367,95.57,5,romance,1,High Energy
97851,534g1M8K9eZthr94y9E99y,Gustavo Mioto,Inconfundível,Final Definitivo,44,205627,False,0.731,0.599,0,-4.286,1,0.0332,0.367,0.0,0.0925,0.504,106.989,4,sertanejo,3,Dark & Intense
97713,78K98hFH9pfDGsH2zX96gK,Henrique & Juliano,Menos É Mais (Ao Vivo),Arruma Um Cantinho - Ao Vivo,46,172088,False,0.796,0.645,1,-6.302,1,0.0364,0.671,0.0,0.499,0.761,104.057,4,sertanejo,3,Dark & Intense
8527,4x4RXnIbFxrftgJZ58v9Jb,Johnnie Taylor,Eargasm,Running Out Of Lies,39,292000,False,0.626,0.476,9,-8.585,1,0.0477,0.705,0.000133,0.657,0.653,78.762,3,blues,1,High Energy
4367,2Gpk1rtu5wVUCMQH86kErs,Bethel Music;We The Kingdom,Peace,Peace,52,297293,False,0.553,0.127,11,-13.067,1,0.0336,0.953,0.0,0.104,0.178,118.003,4,ambient,1,High Energy
30691,4XMf6BjWH7Pme8eY4yyEZE,Dimitri Vegas & Like Mike,Rampage (Free Fire Rampage Theme Song),Rampage (Free Fire Rampage Theme Song),61,159640,False,0.571,0.757,11,-5.892,0,0.0334,0.00114,0.729,0.15,0.176,138.982,4,edm,4,Calm & Instrumental
91630,4zLNjhQpR97oTZes5syc1I,Rod Stewart;Michael Bublé,Christmas Classics,Winter Wonderland,0,143226,False,0.684,0.491,0,-7.655,1,0.0361,0.71,0.0,0.144,0.4,117.916,4,rock,1,High Energy
54864,3abc3lAhRSKnWiMIrMjNMb,Ametsub,The Nothings of The North,Faint Dazzlings,8,360066,False,0.766,0.564,6,-13.277,1,0.101,0.598,0.889,0.134,0.381,96.994,4,idm,2,Happy & Danceable
3476,0raOzVFA5sMpRDgMZ0ZTJc,Rico Nasty;Marshmello,Internet Sensations,Watch Your Man,0,116162,True,0.776,0.735,1,-4.632,1,0.139,0.000347,1.88e-06,0.0717,0.533,172.119,4,alternative,3,Dark & Intense
46822,707ueCrWdmKB0DCcmtVIcp,S3RL;Lexi,Pit Stop 2016 (feat. Lexi),Pit Stop 2016 (feat. Lexi),17,178285,False,0.558,0.963,0,-2.073,1,0.119,0.0043,2.83e-06,0.0936,0.832,175.079,4,happy,3,Dark & Intense
1563,4ZlesHyYfr8PQPUs0SnWDE,The Dynamics,After Laughter Comes Tears,After Laughter Comes Tears,19,284102,False,0.791,0.358,0,-12.384,1,0.0645,0.291,0.00644,0.156,0.78,83.007,4,afrobeat,3,Dark & Intense
46265,50H0ZwKdkfbVlBMlabhrj4,Neophyte;Evil Activities,Alles Kapot (D-Fence Remix),Alles Kapot - D-Fence Remix,22,280519,True,0.716,0.99,11,-1.939,0,0.258,0.366,6.81e-05,0.649,0.0506,94.993,4,happy,4,Calm & Instrumental
22822,7q8TrL8QgMP9lWTcaYmGZ5,D.F.C.,Igreja Quadrangular Do Triângulo Redondo,Lucro é o Fim,23,91219,True,0.191,0.944,7,-4.237,1,0.0761,2.34e-05,0.939,0.0905,0.807,196.822,4,death-metal,4,Calm & Instrumental
45534,3njVnUOU1FapjRQLyZYG5p,Sonny Lim,Slack Key Guitar Volume 2,Punahele,23,230866,False,0.453,0.151,2,-22.434,1,0.0386,0.947,0.952,0.13,0.551,97.328,4,guitar,2,Happy & Danceable
70161,04x6DpeFQ72efXsD0DmWPQ,Jay Chou,十二新作,明明就,56,260386,False,0.543,0.428,9,-8.966,1,0.0262,0.14,0.0,0.0876,0.173,112.985,4,mandopop,1,High Energy
28830,6SAYyzfj00qgS35oY5t6w7,Virtual Riot;Disciple,Spicy Riddim Drums Vol. 2 [Sample Pack Demo],Spicy Riddim Drums Vol. 2 [Sample Pack Demo],44,140788,False,0.679,0.981,2,-0.999,1,0.0906,0.0067,0.233,0.794,0.633,150.034,4,dub,3,Dark & Intense
113169,4rjkDg26WVRWMZ1XL02z8m,Hillsong Worship;Brooke Ligertwood,King Of Kings (Live),King Of Kings - Live at Hillsong Conference,45,291565,False,0.454,0.427,2,-8.049,1,0.029,0.0205,0.0,0.69,0.184,135.887,4,world-music,4,Calm & Instrumental
22646,4ps1FV7eEM3WE9JzqwQn0s,Mercyful Fate,Return of the Vampire,Burning the Cross,23,527466,False,0.23,0.842,4,-9.015,0,0.048,0.0177,0.623,0.196,0.549,142.633,4,death-metal,4,Calm & Instrumental
101475,7j8FDsapOZbc7eoY3oLWZy,Baby Lullaby,Soft Pillow (lullabies for children and adults),Teddy Bear - Music Box,0,113000,False,0.406,0.0123,0,-20.983,1,0.0525,0.948,0.838,0.0929,0.343,135.164,5,sleep,2,Happy & Danceable
27829,6s9Lgskw1eLFIMDT4uOnXc,Ed Rush;Optical,Travel the Galaxy,Snaggletooth,15,386666,False,0.604,0.861,2,-3.777,1,0.11,0.000113,0.279,0.187,0.207,174.929,4,drum-and-bass,4,Calm & Instrumental
18091,1SHUzxcKoMXHX5DwZ0hHY1,Kevin Bloody Wilson,Klassic Kev,Stack the Fridge,30,153133,True,0.733,0.695,4,-7.698,1,0.174,0.528,2.55e-06,0.0703,0.732,120.122,4,comedy,3,Dark & Intense
18673,5dgGHtdxrTU5VcfQLiEykb,Tom Papa,Freaked Out,I Make People,21,363474,False,0.528,0.954,9,-4.065,1,0.949,0.838,0.0,0.664,0.302,71.944,4,comedy,0,Chill & Acoustic
37744,0EUJYK8k8lGaIAoubwalCu,Simone & Simaria;Wesley Safadão,Bar Das Coleguinhas (Ao Vivo),Não Vou Mais Atrás De Você (Agora Eu Me Curei) - Ao Vivo,46,231080,False,0.624,0.929,10,-2.008,0,0.226,0.349,0.0,0.646,0.817,179.672,4,funk,3,Dark & Intense
7452,2MgfxFG6RBfW4ivhwFtYoi,I'm With Her;Sara Watkins;Sarah Jarosz;Aoife O'Donovan,Call My Name,Call My Name,50,192666,False,0.598,0.434,6,-11.369,1,0.0576,0.804,0.0256,0.111,0.433,156.037,4,bluegrass,1,High Energy
106543,1B6ZqWY1tUiT6dhlt5rUqI,Eddie Meduza,Errol,Flickan i huset mittemot,39,169280,False,0.321,0.477,7,-6.853,1,0.0431,0.625,0.0,0.0878,0.562,195.474,4,swedish,1,High Energy
36260,5fcIg2K2fGHToWOC8pvuX2,Else,"Sequence, Pt. I",Origine,50,234706,False,0.451,0.865,4,-6.501,0,0.0335,0.0139,0.578,0.314,0.0799,98.967,4,french,4,Calm & Instrumental
32811,3x2djB2lM7twnO8D2M6A0C,Yellow Claw,Trap Anthem,Trap Anthem,46,147378,True,0.618,0.977,11,-2.615,0,0.216,0.00809,0.643,0.303,0.65,150.067,4,electronic,4,Calm & Instrumental
5674,3NF3wBWuRRIU6Wyzauuoar,Kijugo,One Punch Man but is it okay if it's lofi?,One Punch Man but is it okay if it's lofi?,43,172500,False,0.826,0.248,2,-11.826,1,0.0386,0.808,0.871,0.102,0.324,79.973,4,anime,2,Happy & Danceable
28398,2x32AXP8HKNZ6sXwUdbDmY,Culture,420 Reggae,The International Herb,31,199920,False,0.826,0.559,5,-8.746,0,0.266,0.065,0.0,0.0639,0.666,127.698,4,dub,3,Dark & Intense
92949,5DbaYVlNQebfVJ4fc1CPpD,The Hillbilly Moon Explosion;Emanuela Hutter;Sparky Philips,My Love for Evermore (All the Greatest Hits Remastered),My Love for Evermore - Remastered,22,206306,False,0.68,0.617,9,-8.167,0,0.0284,0.395,3.88e-05,0.104,0.56,107.175,4,rockabilly,3,Dark & Intense
9998,5BtFkPust4wifo9KOThNGI,Cidade Negra;Lulu Santos,Quanto Mais Curtido Melhor,Sábado a Noite (feat. Lulu Santos),42,267306,False,0.773,0.94,1,-5.303,0,0.0792,0.193,0.0,0.19,0.887,97.135,4,brazil,3,Dark & Intense
110697,4SCMdsxICghj6ZqWX7u8Kl,Interactive Noise,Psy Trance Universe - Road to Goa,M.A.D. - Original Mix,0,309250,False,0.642,0.655,0,-7.145,0,0.0628,0.101,0.431,0.0917,0.283,142.045,4,trance,4,Calm & Instrumental
30612,7e3JpmZNlzh8reXergT8LC,KSHMR;Yves V;Krewella;RANDALL,No Regrets (feat. Krewella) [RANDALL Remix],No Regrets (feat. Krewella) - RANDALL Remix,46,250105,False,0.553,0.846,10,-5.146,0,0.0673,0.0283,0.000319,0.0616,0.488,95.046,4,edm,3,Dark & Intense
13676,2xeXLuW9d7i0QSdr7GDuQn,Kenny Larkin;Ben Klock,Glob - Remixes,Glob - Ben Klock Remix 1,8,404720,False,0.854,0.667,10,-12.485,0,0.118,0.00798,0.937,0.0584,0.552,125.008,4,chicago-house,3,Dark & Intense
29831,3SmytDq4CeZ3nKE9777qEx,Zeds Dead;DNMO;GG Magree,We Are Deadbeats (Vol. 4),Save My Grave,48,222386,False,0.604,0.742,8,-8.101,0,0.0315,0.0147,0.000733,0.158,0.123,108.021,4,dubstep,4,Calm & Instrumental
90990,6GK7Z0wzM3iLNDuGFM6hhv,Alberto Vazquez,16 Éxitos: Baladas,Acompáñame,28,195291,False,0.3,0.329,9,-10.597,0,0.0303,0.953,0.00216,0.122,0.197,71.199,4,rock-n-roll,1,High Energy
46292,01hqk2m3PvZFnKq8JWOCbB,Dj Promo,Oldschool Hardcore,Shut Up !,22,223960,False,0.722,0.875,7,-6.305,1,0.176,0.185,0.383,0.102,0.176,94.939,4,happy,4,Calm & Instrumental
50369,21GTRvE8ew1NYCWt9vPeiS,Asspera,Glandes Exitos,Marolio,24,69385,True,0.506,0.973,2,-5.835,1,0.0846,0.000169,0.0198,0.356,0.152,90.018,4,heavy-metal,4,Calm & Instrumental
52403,1t0V6dL80Qbk1LmotZVeY8,Floyd Cramer,Last Date,Tennessee Waltz,33,110826,False,0.442,0.243,7,-11.099,1,0.0283,0.844,0.499,0.188,0.34,82.062,3,honky-tonk,2,Happy & Danceable
54153,083hSYQL8F0UScdHIXDBTN,alva noto;Ryuichi Sakamoto,Monomom,Monomom,36,331520,False,0.351,0.0866,7,-20.953,0,0.0359,0.865,0.838,0.11,0.0395,99.976,4,idm,2,Happy & Danceable
41527,6bTIXeF5mD2ehZJH4CflWj,Blutengel,Seelenschmerz,Children Of The Night,24,295533,False,0.545,0.801,0,-2.898,1,0.0364,1.98e-05,0.053,0.0725,0.0775,118.989,4,goth,4,Calm & Instrumental
41339,2u24fPgbr1HoAQxghFLQ8Y,Håkan Hellström,Det är så jag säger det,Mississippi kan vänta,26,296613,False,0.317,0.846,0,-6.235,0,0.0527,0.00551,0.0223,0.0669,0.446,144.799,4,goth,4,Calm & Instrumental
24842,0AysDBFc7kzrIjOALkINEo,Theo Parrish,Wuddaji,Knew Better Do Better,5,620032,False,0.756,0.641,10,-11.611,0,0.0865,0.163,0.686,0.251,0.796,113.047,4,detroit-techno,3,Dark & Intense
36061,53rjOcc3HVPKvGG5MLYl3O,Trinix;Holly Henry,Sweet Dreams,Sweet Dreams,61,161652,False,0.72,0.656,0,-7.994,0,0.137,0.17,0.00295,0.527,0.398,121.005,4,french,3,Dark & Intense
83198,4JFJ3fzkqvvdNfgpo9w2p3,Otto Knows,Electro sounds,Million Voices - Radio Edit,0,192866,False,0.582,0.897,8,-6.298,1,0.0415,0.00223,0.0196,0.0664,0.0775,125.948,4,progressive-house,4,Calm & Instrumental
17851,6WvjZs6aOzTmi9wd0mZc1P,Karen Nyame KG;Mista Silva,Koko,Koko,46,172489,True,0.812,0.725,8,-8.947,1,0.0579,0.0277,0.574,0.0826,0.617,115.038,4,club,3,Dark & Intense
33596,3ryiXNcbrXzwq3T8uNV6Gp,The Ready Set,Christmas Music - Holiday Hits,Wonderful Christmastime,0,244426,False,0.589,0.492,11,-6.404,1,0.0258,0.163,0.0,0.0786,0.526,96.016,4,emo,3,Dark & Intense
65369,4HkipUaRTXwhDqstRFz9oB,Yuvan Shankar Raja,Oye,Povodhe Prema,52,274933,False,0.683,0.492,1,-7.01,0,0.0288,0.51,0.00579,0.088,0.11,140.018,4,k-pop,1,High Energy
47768,3VDfLfd7lfCU3MTIXNqfR3,Scorpions,Comeblack,Rhythm of Love,53,219466,False,0.523,0.882,5,-4.156,0,0.0356,0.00291,0.0184,0.092,0.501,90.03,4,hard-rock,4,Calm & Instrumental
42064,28kizMSvL3DcCGINWSOUjq,Cattle Decapitation,Monolith of Inhumanity,Forced Gender Reassignment,43,233693,False,0.345,0.975,1,-3.573,0,0.251,6.69e-05,0.691,0.312,0.164,115.231,4,grindcore,4,Calm & Instrumental
24283,50x40qWvHlzwK5u5tEm1Ah,Drexciya,Journey of the Deep Sea Dweller II,Hi-Tide,10,241256,False,0.786,0.938,4,-8.233,0,0.0695,8.92e-05,0.804,0.973,0.249,125.458,4,detroit-techno,4,Calm & Instrumental
60615,24Y0mvwJVmqb4oIDg232WY,Pink Boss,Proud,Proud,21,176378,False,0.541,0.627,3,-8.764,0,0.0723,0.392,0.0,0.125,0.682,130.056,5,j-dance,3,Dark & Intense
25718,1BKusTxcnEBZHe8AAGBCAw,Boney M.,More Boney M. Gold,"I See a Boat on the River - 7"" Version",20,272666,False,0.787,0.544,9,-11.287,1,0.0362,0.0883,3.97e-05,0.0672,0.919,122.61,4,disco,3,Dark & Intense
51312,50BYymJYX2k7hnmfiXnYXs,Jass Manak,Naah,Naah,62,185574,False,0.572,0.533,1,-5.062,0,0.0645,0.347,0.0,0.0794,0.441,155.69,4,hip-hop,4,Calm & Instrumental
73312,2EoFxpBrtkJAWrtDQgGWh5,NTO;Tricky;Marta,Apnea,Loving You Like Always,46,199333,False,0.8,0.403,11,-13.362,0,0.0583,0.719,0.267,0.11,0.0987,104.925,4,minimal-techno,1,High Energy
76556,0ct4oo3yaYWUbnT1OgvBlc,Luciano Pavarotti;Pino Daniele,Pavarotti & Friends For The Children Of Liberia,Napule è,21,256786,False,0.31,0.351,4,-10.87,1,0.0358,0.881,0.0337,0.951,0.266,119.787,4,opera,1,High Energy
8581,7h2TrjQI1z3sI7ZzQTf1eO,T.K. Soul,The Hit Maker: 10 Years of Tk Soul,If You Dont Want Me,36,257516,False,0.733,0.526,8,-7.389,0,0.0354,0.0209,0.0,0.0748,0.785,157.439,4,blues,3,Dark & Intense
635,3InBIgygsMQ90Oc2Izt1mg,Takehara Pistol,PEACE OUT,一等賞,29,133840,False,0.659,0.83,5,-4.659,1,0.0445,0.588,0.0,0.111,0.937,127.014,4,acoustic,3,Dark & Intense
24698,6fOAmB3OiWlUaypk0dmntQ,Jeff Mills,Blue Potential - Live with Montpelier Philharmonic Orchestra,Sonic Destroyer - Blue Potential Version,5,309693,False,0.681,0.621,8,-8.489,1,0.0742,0.0312,0.000466,0.979,0.372,126.098,4,detroit-techno,3,Dark & Intense
